id,title,date,speaker,emphasis,tags
999,The Lack of New Bank Formations is a Significant Issue for the Banking Industry,2021-10-22,Governor Michelle W. Bowman,"{'inflation': 0.0, 'employment': 0.417, 'other': 0.583}","[ThemeTag(paragraph='Governor Michelle W. Bowman\nAt the 2021 Community Bankers Symposium: Banking on the Future, Federal Reserve Bank of Chicago, Chicago, Illinois\nGood morning.', theme='other'), ThemeTag(paragraph='The Importance of Community Banks', theme='employment'), ThemeTag(paragraph=""Collectively, community banks are critical in advancing the health and stability of the U.S. economy as evidenced by their participation in the Small Business Administration's Paycheck Protection Program (PPP)."", theme='employment'), ThemeTag(paragraph='Trends in Community Banking\nDespite the local and national significance of community banks, their numbers, as well as the number of insured banks in general, have been declining for several years.', theme='other'), ThemeTag(paragraph='While I am troubled by the declining community bank footprint, I am not surprised that banks are choosing to merge or to be acquired.', theme='employment'), ThemeTag(paragraph='As I discussed in recent remarks at the community bank research conference in late September, public policymakers must avoid adding regulatory burden on the smallest banks, particularly on those that maintain a more traditional business model.', theme='other'), ThemeTag(paragraph='Why Have There Been So Few De Novo Bank Formations over the Last Decade?', theme='other'), ThemeTag(paragraph='The conclusions from a Federal Reserve Bank of Kansas City study completed this year align with observations from the 2014 Board study.', theme='employment'), ThemeTag(paragraph='A recurring theme that has surfaced through my discussions with bankers and other industry stakeholders is the regulatory burden imposed upon de novo banks.', theme='other'), ThemeTag(paragraph='What Can Be Done to Encourage More De Novo Banks?', theme='employment'), ThemeTag(paragraph=""So, let's address the second question: what can be done to encourage more de novo banks?"", theme='other'), ThemeTag(paragraph='Closing', theme='other')]"
929,How Long is Too Long?  How High is Too High?: Managing Recent Inflation Developments  within the FOMC’s Monetary Policy Framework,2021-10-20,Governor Randal K. Quarles,"{'inflation': 0.385, 'employment': 0.154, 'other': 0.462}","[ThemeTag(paragraph='The labor market is rapidly improving, with low unemployment rates and high job growth.', theme='employment'), ThemeTag(paragraph='Demand has been outstripping supply due to unprecedented fiscal stimulus, leading to high inflation.', theme='inflation'), ThemeTag(paragraph='The fundamental productive capacity of the economy remains largely as it was before COVID.', theme='other'), ThemeTag(paragraph=""The FOMC's new framework emphasizes reaching maximum employment and introduces flexibility in accounting for progress toward its price-stability goal."", theme='employment'), ThemeTag(paragraph='The committee is committed to preventing longer-term inflation expectations from rising materially above a level consistent with its 2% target.', theme='inflation'), ThemeTag(paragraph='The current elevated rates of inflation are not challenging the new framework, which is designed to address inflation that falls too low.', theme='other'), ThemeTag(paragraph='How long can transitory supply constraints and high demand lead to inflation above 2% without becoming a persistent problem?', theme='inflation'), ThemeTag(paragraph='What level of inflation would be considered excessively high and require policy action?', theme='other'), ThemeTag(paragraph='The speaker remains optimistic about the capacity and willingness of consumers and businesses to power a robust expansion as the COVID event recedes.', theme='other'), ThemeTag(paragraph='However, they note that forecasters and colleagues on the FOMC expect inflation to remain above 2% next year due to upside risks from supply constraints and growth forecasts.', theme='inflation'), ThemeTag(paragraph='If inflation expectations become unanchored or inflation remains persistently high, the FOMC has the framework and tools to address it.', theme='other'), ThemeTag(paragraph=""The speaker emphasizes that while they see a good chance that inflation will remain above 2% next year, they are not yet ready to conclude that this 'transitory' period is already 'too long.'"", theme='inflation'), ThemeTag(paragraph='They reiterate their commitment to maintaining price stability and ensuring longer-term inflation expectations remain anchored at the 2% level.', theme='other')]"
1105,Welcoming Remarks,2021-10-19,Governor Michelle W. Bowman,"{'inflation': 0.0, 'employment': 0.467, 'other': 0.533}","[ThemeTag(paragraph=""At any time, but especially now when attracting and keeping skilled and talented employees is so challenging, it only makes sense that you'll get the best employees if both men and women see a business with diverse leadership, and the opportunity to advance."", theme='employment'), ThemeTag(paragraph='Of course work has changed for nearly everyone in the labor force, but for women, the changes have arguably been greater during this time than any other since World War II.', theme='other'), ThemeTag(paragraph='When considering the level of employment, I tend to focus on both the unemployment rate and the labor force participation rate.', theme='employment'), ThemeTag(paragraph='Women were affected more than men, which is a change from previous recessions, when men typically suffered greater job losses than women.', theme='employment'), ThemeTag(paragraph='Their labor force participation fell more than the participation rate for men and at last count, there were two million fewer women in the labor force than before the pandemic.', theme='employment'), ThemeTag(paragraph='In contrast to previous crises, COVID-19 had a larger impact on occupations with higher numbers of female workers.', theme='other'), ThemeTag(paragraph='Roughly a quarter of women worked in these jobs, compared with around 10 percent of men.', theme='other'), ThemeTag(paragraph=""Women's labor participation declined as the pandemic affected their ability to participate in the workforce."", theme='employment'), ThemeTag(paragraph='Balancing work and family obligations has long been the reality for women.', theme='other'), ThemeTag(paragraph='Studies have shown that women spend about twice as much time caring for and helping with children than men, and there is a significant disparity in many families where both men and women work.', theme='other'), ThemeTag(paragraph='The final factor to consider is retirements. Many older workers who left the labor force are unlikely to return, and more of those workers were women.', theme='employment'), ThemeTag(paragraph=""As the economic expansion continues, the lingering effects of the pandemic could have long-lasting implications for women's job opportunities and in the longer term for their careers."", theme='other'), ThemeTag(paragraph='What can we do to increase opportunities for women who must balance work and home, and what could help keep them from dropping out of the labor force?', theme='employment'), ThemeTag(paragraph='First, we should recognize the importance of caregiving for young children in the lives of working parents.', theme='other'), ThemeTag(paragraph=""Finally, we need more research to understand the many ways that women's work opportunities and experiences are different from men."", theme='other')]"
371,The Economic Outlook and a Cautionary Tale  on “Idiosyncratic” Price Changes and Inflation,2021-10-19,Governor Christopher J. Waller,"{'inflation': 0.308, 'employment': 0.231, 'other': 0.462}","[ThemeTag(paragraph='The economy has made significant progress since the COVID-19 crisis, with GDP growth exceeding pre-pandemic trends.', theme='other'), ThemeTag(paragraph='Labor market conditions have improved, with employment rates near historic highs.', theme='employment'), ThemeTag(paragraph='However, inflation has risen above 2% and is expected to remain elevated in the short term.', theme='inflation'), ThemeTag(paragraph=""The Fed's asset purchase program has provided significant support to the economy during the crisis."", theme='other'), ThemeTag(paragraph='Brainard suggests that it\'s time to begin slowing the pace of these purchases, citing ""substantial further progress"" toward employment and inflation goals.', theme='employment'), ThemeTag(paragraph='She supports tapering asset purchases starting in November 2021.', theme='other'), ThemeTag(paragraph='Brainard emphasizes the importance of monitoring inflation expectations, which have risen significantly in recent months.', theme='inflation'), ThemeTag(paragraph=""However, market-based measures of inflation expectations remain anchored near the Fed's 2% target."", theme='other'), ThemeTag(paragraph='She cautions against selectively ignoring data series or dismissing high inflation readings as outliers.', theme='inflation'), ThemeTag(paragraph='Brainard favors a pace of tapering that would result in ending asset purchases by mid-2022.', theme='other'), ThemeTag(paragraph='However, she notes that liftoff (raising the fed funds rate) is still some time off, given her expectations for gradual labor market improvement and moderating inflation.', theme='employment'), ThemeTag(paragraph='If inflation proves to be more persistent than expected, Brainard would favor a sooner-than-anticipated liftoff.', theme='inflation'), ThemeTag(paragraph='She emphasizes the importance of monitoring data carefully and adjusting policy as needed to ensure the economy continues to recover from COVID-19 effects.', theme='other')]"
1094,Financial Stability and Coordination in Times of Crisis,2021-10-18,Governor Randal K. Quarles,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='I commend the organizers for their attention to detail in bringing us together as we all emerge from the events of the last 18 months.', theme='other'), ThemeTag(paragraph='The economic and financial shock created by the outbreak of COVID-19 and the global imposition of attendant containment measures—what I typically refer to as the ""COVID event""—was precisely the kind of global crisis that the FSB was created for, and—as was envisaged—the FSB has played a central role.', theme='other'), ThemeTag(paragraph='The supervisors and authorities in jurisdictions have been working closely together with the international community to identify vulnerabilities and assess the impact of COVID-19 on financial stability.', theme='other'), ThemeTag(paragraph='My first takeaway is that the global financial system entered the latest crisis more resilient than the last.', theme='other'), ThemeTag(paragraph=""The FSB is also closely watching cryptoassets and stablecoins. In the last 18 months, cryptoassets' market capitalization has grown from less than $200 billion to as much as $2.4 trillion."", theme='other'), ThemeTag(paragraph='As we remain vigilant to these known risks and vulnerabilities, the FSB last month rolled out a new forward-looking surveillance framework for monitoring and assessing vulnerabilities.', theme='other'), ThemeTag(paragraph='The COVID event was the first great test of the FSB, and I think we did the job we were born to do.', theme='other'), ThemeTag(paragraph='In fact, the global financial system entered the latest crisis more resilient than the last. Although extraordinary support measures were still necessary to mitigate the impact of the COVID event, the implementation of the G20-endorsed reforms from the last crisis helped contribute to our shared resilience.', theme='other'), ThemeTag(paragraph='The lessons learned from the COVID event were not confined to the non-bank sector. In fact, the FSB is publishing a series of reports covering a broad range of topics related to the COVID event, including our interim findings on the lessons learned.', theme='other'), ThemeTag(paragraph=""The FSB's comparative advantage lies in convening policymakers and experts to tackle cross-border and cross-sectoral threats to financial stability."", theme='other'), ThemeTag(paragraph=""Non-bank financial intermediation remains at the top of the FSB's priority list because of the urgency to address vulnerabilities. Our policy proposals for enhancing money market fund resilience give jurisdictions a good start on assessing and addressing vulnerabilities in their jurisdictions."", theme='other'), ThemeTag(paragraph='One of these areas is climate-related financial risk. Although there is a vast amount of international work ongoing in this area, there remains much to learn about the climate-related complexities outside the financial system as well as within it.', theme='other'), ThemeTag(paragraph='In light of the increasing amount of international work related to climate, the FSB has developed for the G20 a roadmap to help guide global efforts to understand and address the financial risks from climate change.', theme='other'), ThemeTag(paragraph='Technology and innovation continue to advance rapidly. We need to be mindful of whether our regulatory and supervisory approaches appropriately address risks while preserving the benefits that innovation can bring.', theme='other'), ThemeTag(paragraph='The FSB issued a new report last week to highlight our own findings as we monitor progress and seek to coordinate the regulation of global stablecoins.', theme='other'), ThemeTag(paragraph=""Indeed, the global financial system's reliance on information technology remains a known risk, but one that has been well managed during the crisis. Technology has allowed us to coordinate and communicate more effectively throughout the COVID event."", theme='other'), ThemeTag(paragraph='As we remain vigilant to these known risks and vulnerabilities, the FSB last month rolled out a new forward-looking surveillance framework for monitoring and assessing vulnerabilities.', theme='other')]"
810,Financial Inclusion and Economic Challenges in the Shadow of the Pandemic: A Conversation with Tribal Leaders,2021-10-13,Governor Lael Brainard,"{'inflation': 0.071, 'employment': 0.214, 'other': 0.714}","[ThemeTag(paragraph='Limited access to capital: AI/AN individuals and businesses face difficulties in accessing credit and other forms of capital, which hinders their ability to start or grow a business.', theme='other'), ThemeTag(paragraph='Higher rates of poverty: AI/AN households experience higher rates of poverty compared to the general population, with approximately 27% of AI/AN families living below the poverty line.', theme='other'), ThemeTag(paragraph='Lower homeownership rates: AI/AN individuals have lower homeownership rates compared to other racial and ethnic groups, which can make it harder for them to accumulate wealth.', theme='other'), ThemeTag(paragraph='Increased vulnerability during economic downturns: The report notes that AI/AN communities are more vulnerable to economic shocks, such as the COVID-19 pandemic, due to their limited access to capital and other resources.', theme='other'), ThemeTag(paragraph='Challenges in accessing financial services: Many AI/AN communities have limited access to basic financial services, including banks, credit unions, and other financial institutions.', theme='other'), ThemeTag(paragraph='Growing interest in Native CDFIs: The report notes that there is a growing interest in Native Community Development Financial Institutions (CDFIs), which can provide essential capital and support to AI/AN communities.', theme='other'), ThemeTag(paragraph='Increased engagement with economic development initiatives: There are ongoing efforts to engage AI/AN communities in economic development initiatives, such as the creation of tribal-owned banks and credit unions.', theme='other'), ThemeTag(paragraph='44% of U.S. economic activity comes from small businesses, which includes a significant number of AI/AN-owned businesses.', theme='employment'), ThemeTag(paragraph='AI/AN business owners use credit cards at a rate 3-5% higher than the average to finance startups.', theme='other'), ThemeTag(paragraph='68% of Native small businesses saw at least a 20% revenue reduction due to COVID-19, with approximately 1 in 6 businesses reporting that they lost all revenue.', theme='employment'), ThemeTag(paragraph='Increased access to capital and financial services: AI/AN communities require greater access to credit, loans, and other forms of capital to support business growth and economic development.', theme='inflation'), ThemeTag(paragraph='Improved data collection and analysis: The report highlights the importance of collecting accurate and comprehensive data on AI/AN economic and financial outcomes, which can help inform policy decisions and interventions.', theme='other'), ThemeTag(paragraph='Enhanced engagement with economic development initiatives: There is a need for greater collaboration between government agencies, non-profit organizations, and private sector entities to support economic development in AI/AN communities.', theme='employment'), ThemeTag(paragraph='Overall, the report provides valuable insights into the economic and financial challenges faced by AI/AN communities, as well as opportunities for growth and development.', theme='other')]"
628,The View from Here:  The Outlook for the U.S. Economy and Implications for Monetary Policy,2021-10-13,Governor Michelle W. Bowman,"{'inflation': 0.273, 'employment': 0.273, 'other': 0.455}","[ThemeTag(paragraph='This appears to be a transcript of a speech by a Federal Reserve official, likely the Chair of the Federal Reserve or another high-ranking member. The speech is focused on the current state of the US economy and the implications for monetary policy.', theme='other'), ThemeTag(paragraph='The speaker notes that while the labor market has recovered significantly since the pandemic, there are still concerns about labor force participation.', theme='employment'), ThemeTag(paragraph='The speaker mentions that many small businesses have permanently closed due to pandemic-related disruptions.', theme='employment'), ThemeTag(paragraph='The speaker is cautious in their outlook for employment growth, citing challenges such as rising costs, supply chain issues, and labor shortages.', theme='employment'), ThemeTag(paragraph='The speaker notes that inflation has risen significantly in recent months, driven by supply chain bottlenecks and demand pressures.', theme='inflation'), ThemeTag(paragraph='They highlight the semiconductor shortage as a specific example of a supply chain issue that is driving up prices.', theme='inflation'), ThemeTag(paragraph='The speaker expresses concern about potential long-term implications for inflation expectations.', theme='inflation'), ThemeTag(paragraph='The speaker notes that the Federal Reserve has kept interest rates near zero and has been purchasing Treasury securities and agency mortgage-backed securities to support the economy.', theme='other'), ThemeTag(paragraph='They mention that the FOMC has indicated a plan to taper these asset purchases if the economy continues to improve as expected.', theme='other'), ThemeTag(paragraph='The speaker expresses support for starting to taper asset purchases before the end of the year, citing concerns about potential costs to the economy.', theme='other'), ThemeTag(paragraph='Overall, the speech suggests that while the US economy has made significant progress since the pandemic, there are still challenges ahead, including labor market participation and inflation risks. The Federal Reserve is carefully monitoring these developments and adjusting its monetary policy accordingly.', theme='other')]"
857,U.S. Economic Outlook and Monetary Policy,2021-10-12,Vice Chair Richard H. Clarida,"{'inflation': 0.167, 'employment': 0.333, 'other': 0.5}","[ThemeTag(paragraph='It is my pleasure to meet virtually with you today at the 2021 Institute of International Finance Annual Membership Meeting.1 I regret that we are not meeting in person, but I look forward, as always, to a conversation with my good friend and one-time colleague Tim Adams.', theme='other'), ThemeTag(paragraph='Current Economic Situation and Outlook Indicators of economic activity and employment reveal that the economy continues to strengthen. Real gross domestic product (GDP) rose at a strong 6.4 percent pace in the first half of the year, and growth is widely expected to continue at a robust, if perhaps somewhat slower, pace in the second half of the year.', theme='employment'), ThemeTag(paragraph='As with overall economic activity, conditions in the labor market have continued to improve. Job gains as measured by the payroll survey have averaged 550,000 per month over the past three months.', theme='employment'), ThemeTag(paragraph='Since February 2020, core PCE (personal consumption expenditures) price inflation is running at a 2.9 percent annual pace that is well above what I would consider to be a moderate overshoot of our 2 percent longer-run goal for inflation.', theme='inflation'), ThemeTag(paragraph='But I continue to believe that the underlying rate inflation in the U.S. economy is hovering close to our 2 percent longer-run objective and, thus, that the unwelcome surge in inflation this year, once these relative price adjustments are complete and bottlenecks have unclogged, will in the end prove to be largely transitory.', theme='other'), ThemeTag(paragraph='As Chair Powell has indicated, if we did see indicators of inflation expectations moving up and running persistently above levels consistent with our price stability mandate, monetary policy would react to that.', theme='inflation'), ThemeTag(paragraph=""Since our December 2020 meeting, the Committee has indicated that it will continue to maintain the pace of Treasury and mortgage-backed securities purchases at $80 billion and $40 billion per month, respectively, until 'substantial further progress' has been made toward our maximum-employment and price-stability goals."", theme='other'), ThemeTag(paragraph=""At our September meeting, the Committee continued to discuss the progress made toward these goals, and I myself believe that the 'substantial further progress' standard has more than been met with regard to our price-stability mandate and has all but been met with regard to our employment mandate."", theme='employment'), ThemeTag(paragraph='While no decisions were made, participants generally view that, so long as the recovery remains on track, a gradual tapering of our asset purchases that concludes around the middle of next year may soon be warranted.', theme='other'), ThemeTag(paragraph=""As we reaffirmed in September, we continue to expect that it will be appropriate to maintain the current 0 to 1/4 percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee's assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time."", theme='employment'), ThemeTag(paragraph='These projections are entirely consistent with the new monetary policy framework adopted unanimously by the Committee in August 2020.6 In the context of our new framework, as I have noted before, while the effective lower bound (ELB) can be a constraint on monetary policy, the ELB is not a constraint on fiscal policy.', theme='other'), ThemeTag(paragraph='Indeed, under present circumstances, I judge that the support to aggregate demand from fiscal policy—including the nearly $2 trillion in accumulated excess savings accruing from (as yet) unspent transfer payments—in tandem with appropriate monetary policy, can fully offset the constraint, highlighted in our Statement on Longer-Run Goals and Monetary Policy Strategy, that the ELB imposes on the ability of an inflation-targeting monetary policy, acting on its own and in the absence of sufficient fiscal support, to restore, following a recession, maximum employment and price stability while keeping inflation expectations well anchored at the 2 percent longer-run goal.', theme='other')]"
1123,Building Climate Scenario Analysis on the Foundations of Economic Research,2021-10-07,Governor Lael Brainard,"{'inflation': 0.0, 'employment': 0.143, 'other': 0.857}","[ThemeTag(paragraph='The article discusses the financial risks associated with climate change and the need for banks and other financial institutions to develop strategies to manage these risks. The author argues that climate change poses a significant threat to global economic stability and that financial institutions must take proactive steps to prepare for its impacts.', theme='other'), ThemeTag(paragraph='1. Climate-related disasters have resulted in billions of dollars in damages over the past five years.', theme='other'), ThemeTag(paragraph='2. Climate change will continue to increase global surface temperatures until at least mid-century under all emissions scenarios considered by the Intergovernmental Panel on Climate Change (IPCC).', theme='other'), ThemeTag(paragraph=""3. The Federal Reserve's climate stress testing program aims to help banks and other financial institutions prepare for climate-related risks."", theme='other'), ThemeTag(paragraph='4. The European Central Bank has developed an economy-wide climate stress test, which shows that early adoption of green policies can benefit firms and banks.', theme='other'), ThemeTag(paragraph='1. Lack of standardization in climate-related disclosures', theme='other'), ThemeTag(paragraph='2. Limited availability of data on climate-related risks', theme='other'), ThemeTag(paragraph='3. Difficulty in quantifying the economic impacts of climate change', theme='other'), ThemeTag(paragraph='Some key takeaways from the article include:', theme='other'), ThemeTag(paragraph='1. Climate change poses significant threats to global economic stability.', theme='other'), ThemeTag(paragraph='2. Financial institutions must develop strategies to manage climate-related financial risks.', theme='employment'), ThemeTag(paragraph='3. Standardization of climate-related disclosures and increased availability of data on climate-related risks are needed to support informed decision-making.', theme='other'), ThemeTag(paragraph='4. The development of climate scenario analysis is an essential tool for helping banks and other financial institutions prepare for climate-related risks.', theme='other'), ThemeTag(paragraph='Overall, the article emphasizes the need for financial institutions to take proactive steps to manage climate-related financial risks and prepare for a transition to a sustainable economy.', theme='employment')]"
1081,Goodbye to All That: The End of LIBOR,2021-10-05,Vice Chair for Supervision Randal K. Quarles,"{'inflation': 0.5, 'employment': 0.0, 'other': 0.5}","[ThemeTag(paragraph=""What to read on a long plane flight is a prosaic but insistent problem that has reappeared: what to read on a long plane flight. Like most of you, I try to get some work done—but, also like most of you, out of an amalgam of security concerns and indolence, I often don't succeed."", theme='other'), ThemeTag(paragraph='Now that business travel has started to pick back up as we emerge from the COVID event, a prosaic but insistent problem has reappeared: what to read on a long plane flight.', theme='other'), ThemeTag(paragraph=""And given that introduction, I'm sure you have now guessed what I intend to talk to you about today: LIBOR, the benchmark formerly known as the London Interbank Offered Rate."", theme='inflation'), ThemeTag(paragraph='Earlier this year, however, things changed, and changed significantly. Two things happened which together make clear that LIBOR will no longer be available for any new contracts after the end of this year, just 86 days from now.', theme='inflation'), ThemeTag(paragraph='So, now there was a definitive and immovable date fixed for the end of LIBOR. However, the second thing that happened made clear that long before that end date in 2023, LIBOR would not be available for any new contracts after the end of this year.', theme='inflation'), ThemeTag(paragraph='If LIBOR will not be available for new contracts, what is the point of IBA continuing to provide USD LIBOR quotes until mid-2023?', theme='inflation'), ThemeTag(paragraph='What is LIBOR, and Why is it Going Away? LIBOR was intended to be a measure of the average interest rate at which large banks can borrow in wholesale funding markets for different periods of time, ranging from overnight to one month, three months, and beyond.', theme='inflation'), ThemeTag(paragraph=""Federal Reserve officials have described LIBOR's flaws on numerous occasions. The principal problem with LIBOR is that it was not what it purported to be."", theme='other'), ThemeTag(paragraph='As a result of subsequent changes to the process, LIBOR panel banks now provide evidence of actual transactions where possible.', theme='inflation'), ThemeTag(paragraph='Many LIBOR panel banks are uncomfortable estimating their funding costs in producing a benchmark perceived by many to measure actual funding costs.', theme='other'), ThemeTag(paragraph='I should note here that regulators have warned about LIBOR-related risks for many years. Beginning in 2013, the U.S. Financial Stability Oversight Council and the international Financial Stability Board, which I currently chair, expressed concern that the decline in unsecured short-term funding by banks could pose serious structural risks for unsecured benchmarks such as LIBOR.', theme='inflation'), ThemeTag(paragraph='To be ready for year-end, lenders will have to pick up the pace, and our examiners expect to see supervised institutions accelerate their use of alternative rates.', theme='other'), ThemeTag(paragraph='A handful of firms have said that they may want more time to evaluate potential alternative rates. There is no more time, and banks will not find LIBOR available to use after year-end no matter how unhappy they may be with their options to replace it.', theme='other'), ThemeTag(paragraph='This is especially true for capital markets products. As I described recently in remarks to the Financial Stability Oversight Council, it is critical that capital markets and derivatives markets transition to SOFR.', theme='other'), ThemeTag(paragraph='Loans, however, are different from derivatives and capital markets products, and raise different issues.', theme='other'), ThemeTag(paragraph='To conclude, I emphasize that market participants should be ready to stop using LIBOR by the end of 2021. One-week and two-month USD LIBOR will end in only 12 weeks.', theme='inflation')]"
744,Creating a New Model for the Future of Supervision,2021-09-28,Governor Michelle W. Bowman,"{'inflation': 0.3, 'employment': 0.7, 'other': 0.0}","[ThemeTag(paragraph='Despite the many choices consumers have for managing their money and purchases outside of the traditional banking system, we witnessed a systematic flight to the safety of FDIC-insured deposits in state or nationally chartered banks.', theme='employment'), ThemeTag(paragraph='Specifically, total deposits at all FDIC-insured institutions increased by 22 percent when comparing deposit data from 2019 to 2020.', theme='inflation'), ThemeTag(paragraph='Small business lending also increased significantly. From the end of 2019 to the end of the second quarter of 2020 alone, small loans to businesses at community banks, a proxy for small business lending, increased by 39 percent.', theme='employment'), ThemeTag(paragraph='The PPP was funded by the U.S. Treasury Department through forgivable loans that enabled small businesses to maintain payroll, retain employees who may have been laid off in response to the social distancing protocols that went into effect in April 2020, or to cover other overhead costs.', theme='employment'), ThemeTag(paragraph='In recognition of the evolution in the banking landscape that I referenced a few moments ago, the PPPLF was designed to not only provide a liquidity backstop to banks and credit unions, but also to serve as a backup source of funds for smaller lenders.', theme='employment'), ThemeTag(paragraph=""During the pandemic, I personally began speaking to the leaders of the more than 650 state member community banks in the Federal Reserve's supervisory portfolio. The conversations to date have provided important regional insights and perspectives that can only be gleaned from leaders who know their markets and customers at a very deep level."", theme='employment'), ThemeTag(paragraph='But the question remains: how should supervisors, and banking supervision itself, apply what we learned going forward?', theme='inflation'), ThemeTag(paragraph=""The goal of this initiative is to ensure our supervisory approaches accommodate a much broader range of activities while ensuring we don't create an unlevel playing field with unfair advantages, or unfair disadvantages, for some types of firms versus others."", theme='employment'), ThemeTag(paragraph='As we move forward with modernizing our supervisory approach, these questions remain at the forefront of our thinking.', theme='inflation'), ThemeTag(paragraph='For example, what do banks see as the most transformative technological innovations that will drive changes to their business models?', theme='employment')]"
644,Navigating Delta Headwinds on the Path to a Full Recovery,2021-09-27,Governor Lael Brainard,"{'inflation': 0.1, 'employment': 0.6, 'other': 0.3}","[ThemeTag(paragraph='The labor market has made significant progress since the pandemic began, but still lags behind pre-pandemic levels.', theme='employment'), ThemeTag(paragraph='Inflation has been above target for six months, affecting consumers and businesses alike. However, there are good reasons to expect a return to pre-COVID inflation dynamics due to structural features of a relatively flat Phillips curve, low equilibrium interest rates, and low underlying trend inflation.', theme='inflation'), ThemeTag(paragraph='The forward guidance on maximum employment sets a higher bar for the liftoff of the policy rate than for slowing the pace of asset purchases.', theme='employment'), ThemeTag(paragraph='The FOMC will remain attentive to changing conditions in order to ensure sufficient momentum as fiscal tailwinds shift to headwinds to achieve the goals of maximum employment and inflation.', theme='other'), ThemeTag(paragraph='The labor market is still short 8-12 million jobs relative to pre-pandemic levels, depending on the measure used.', theme='employment'), ThemeTag(paragraph='The unemployment rate adjusted for pandemic-related nonparticipation is 7.5%.', theme='employment'), ThemeTag(paragraph='The gap between payroll employment and pre-COVID trends is around 5-6% of the workforce.', theme='employment'), ThemeTag(paragraph='""Once COVID constraints recede, I see no reason the labor market should not be as strong or stronger than it was pre-pandemic.""', theme='employment'), ThemeTag(paragraph='""We have learned this summer that it\'s essential to remain highly attentive to the data and avoid placing too much weight on an outlook that remains highly uncertain.""', theme='other'), ThemeTag(paragraph=""Overall, Brainard's speech provides a nuanced assessment of the US economy, highlighting both progress made since the pandemic began and challenges ahead. The FOMC will need to carefully monitor the data and adjust its policies accordingly to achieve maximum employment and inflation goals."", theme='other')]"
866,Introductory Remarks,2021-09-24,Chair Jerome H. Powell,"{'inflation': 0.0, 'employment': 0.333, 'other': 0.667}","[ThemeTag(paragraph='The program has proved to be even more valuable than we could have imagined.', theme='other'), ThemeTag(paragraph='These events enable us to hear directly from people on the ground, at the heart of the sectors and industries you represent, from communities across the country...', theme='other'), ThemeTag(paragraph='Some of the issues you are confronting are shared across sectors, while others are unique to your fields.', theme='employment'), ThemeTag(paragraph='While uncertainty often results in immobility for businesses, it can also spell opportunity...', theme='other'), ThemeTag(paragraph='All of us are very much looking forward to the discussion today. You provide a wealth of information by sharing your experiences and those of your colleagues, customers, and communities.', theme='employment'), ThemeTag(paragraph='I want to thank you again for providing that insight and look forward to the conversation.', theme='other')]"
438,Community Bank Access to Innovation,2021-09-09,Governor Michelle W. Bowman,"{'inflation': 0.125, 'employment': 0.25, 'other': 0.625}","[ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='inflation'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='inflation'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment')]"
1115,Monetary Policy in the Time of COVID,2021-08-27,Chair Jerome H. Powell,"{'inflation': 0.167, 'employment': 0.667, 'other': 0.167}","[ThemeTag(paragraph='1. **Strong Labor Market:** Powell notes that the labor market has made significant progress since last December, with strong employment growth, low unemployment rates, and high levels of job gains.', theme='employment'), ThemeTag(paragraph=""2. **Inflation:** He acknowledges that inflation has been higher than expected, but still within the Fed's target range of 2%. Core PCE (Personal Consumption Expenditures) inflation is currently at 3.8%, and Powell expects it to moderate in coming months."", theme='inflation'), ThemeTag(paragraph='The Fed continues its asset purchases program, aiming to support the economy until substantial further progress toward maximum employment and price stability goals has been made.', theme='employment'), ThemeTag(paragraph='However, with the strong employment report for July and some moderation in inflation expectations, Powell suggests that reducing the pace of these purchases might be appropriate this year.', theme='employment'), ThemeTag(paragraph=""The Fed's policy framework still holds the target range for the federal funds rate at its current level until conditions consistent with maximum employment are reached and inflation has been sustainably around 2% for some time."", theme='employment'), ThemeTag(paragraph=""Overall, Powell's speech emphasizes the Fed's commitment to supporting the economy until it reaches maximum employment and price stability goals."", theme='other')]"
